Date,Open,High,Low,Close,Volume [BRL],Volume [shares],IFR (RSI) [9],True Range [1],Moving Average A [21],Moving Average E [9],IsLocalPeak,IsLocalTrough,derivative_peaks,derivative_troughs,bear_harami,bull_harami,bear_engulfing,bull_engulfing,hammer,shooting_star
2014-11-12,50.87,52.01,50.43,51.35,73467996.0,1425660,47.12,1.58,51.56619047619047,51.467593236138875,1.0,0.0,-0.1650000000000027,0.26500000000000057,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-13,51.8,51.9,50.35,50.35,68915975.7,1340420,41.31,1.55,51.36619047619047,51.244074588911104,0.0,0.0,-0.1650000000000027,0.26500000000000057,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-14,49.64,50.52,49.1,50.34,96825780.8,1939130,41.25,1.42,51.25047619047619,51.06325967112889,0.0,1.0,-0.1650000000000027,-0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-17,50.35,50.82,49.65,49.82,48274197.1,964740,38.16,1.17,51.04238095238096,50.81460773690311,1.0,0.0,-0.3966666666666659,-0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-18,50.29,50.73,49.7,50.64,57388500.6,1141660,45.42,1.03,50.93619047619049,50.779686189522494,0.0,0.0,-0.3966666666666659,-0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-19,50.6,51.93,50.6,51.93,201090342.8,3915840,54.81,1.33,50.97904761904762,51.009748951618,0.0,0.0,-0.3966666666666659,-0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-21,52.95,54.76,52.51,54.67,313952675.7,5885650,67.97,2.83,51.15428571428571,51.74179916129441,0.0,0.0,-0.3966666666666659,-0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-24,55.28,55.75,53.71,53.83,204389964.9,3743220,61.76,2.04,51.37619047619048,52.15943932903553,1.0,0.0,1.2325,-0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-25,53.99,54.85,53.61,54.03,197595701.9,3653790,62.68,1.24,51.55380952380952,52.53355146322842,0.0,0.0,1.2325,-0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-26,54.73,54.73,53.41,53.64,107377338.9,1994850,59.56,1.32,51.77,52.75484117058274,0.0,0.0,1.2325,-0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-27,53.9,54.51,53.0,53.29,74329974.7,1382280,56.71,1.51,51.887619047619054,52.8618729364662,0.0,0.0,1.2325,-0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-28,53.3,53.94,52.97,53.15,62005215.1,1159770,55.51,0.97,52.0652380952381,52.91949834917296,0.0,0.0,1.2325,-0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-01,52.52,52.85,50.61,50.75,173678093.8,3382630,39.47,2.54,52.06476190476191,52.48559867933837,0.0,0.0,1.2325,-0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-02,50.95,51.16,50.06,50.11,144587124.1,2849400,36.33,1.1,51.92809523809524,52.0104789434707,0.0,1.0,1.2325,0.08727272727272735,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-03,50.66,51.03,50.43,50.72,63436632.5,1249700,41.34,0.92,51.85238095238095,51.75238315477656,0.0,0.0,1.2325,0.08727272727272735,0.0,0.0,0.0,0.0,0.0,1.0
2014-12-04,51.2,51.2,49.69,49.9,37546573.3,749140,36.94,1.51,51.71047619047619,51.38190652382126,1.0,1.0,-0.5687499999999996,-0.18500000000000227,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-05,50.28,50.65,49.71,50.36,51024779.3,1017080,40.91,0.94,51.62238095238095,51.17752521905701,0.0,0.0,-0.5687499999999996,-0.18500000000000227,0.0,16.2500000000004,0.0,0.0,1.0,0.0
2014-12-08,50.23,50.41,48.67,48.91,55887616.6,1130200,33.44,1.74,51.51238095238095,50.72402017524561,0.0,0.0,-0.5687499999999996,-0.18500000000000227,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-09,48.5,48.89,48.0,48.76,71421481.5,1469240,32.75,0.91,51.36761904761905,50.331216140196496,0.0,0.0,-0.5687499999999996,-0.18500000000000227,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-10,48.65,48.79,47.92,48.05,62679029.4,1298820,29.48,0.87,51.21619047619048,49.8749729121572,0.0,0.0,-0.5687499999999996,-0.18500000000000227,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-11,48.12,48.62,47.45,48.37,69785085.3,1451320,32.88,1.17,51.09380952380951,49.57397832972576,0.0,0.0,-0.5687499999999996,-0.18500000000000227,0.0,2.4000000000000057,0.0,0.0,0.0,0.0
2014-12-12,48.17,48.33,46.63,46.75,108733589.5,2298580,25.8,1.74,50.8747619047619,49.009182663780614,0.0,0.0,-0.5687499999999996,-0.18500000000000227,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-15,47.26,47.26,45.05,45.58,122139783.5,2660460,21.96,2.21,50.647619047619045,48.32334613102449,0.0,0.0,-0.5687499999999996,-0.18500000000000227,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-16,44.51,46.22,44.13,45.7,230960916.5,5078200,23.28,2.09,50.42666666666667,47.7986769048196,0.0,1.0,-0.5687499999999996,-0.6949999999999994,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-17,46.05,47.84,45.95,47.34,110158852.7,2344040,39.09,2.14,50.308571428571426,47.70694152385568,0.0,0.0,-0.5687499999999996,-0.6949999999999994,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-18,47.66,48.17,46.89,46.89,59244990.5,1246720,36.75,1.28,50.13,47.54355321908455,0.0,0.0,-0.5687499999999996,-0.6949999999999994,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-19,47.25,48.2,47.25,48.2,55745026.0,1165960,47.11,1.31,49.95238095238095,47.67484257526764,0.0,0.0,-0.5687499999999996,-0.6949999999999994,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-22,48.46,48.67,47.75,48.65,55002072.4,1142220,50.26,0.92,49.66571428571429,47.869874060214116,0.0,0.0,-0.5687499999999996,-0.6949999999999994,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-23,48.63,49.35,48.42,49.34,63006135.7,1288850,54.89,0.93,49.451904761904764,48.1638992481713,0.0,0.0,-0.5687499999999996,-0.6949999999999994,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-26,49.4,49.8,48.6,48.63,51352669.3,1046620,49.55,1.2,49.19476190476191,48.25711939853704,1.0,0.0,-0.10000000000000041,-0.6949999999999994,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-29,48.52,49.55,48.52,49.09,82890293.2,1684290,52.89,1.03,48.978095238095236,48.42369551882963,0.0,1.0,-0.10000000000000041,0.6271428571428572,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-30,49.2,49.5,48.54,48.54,104490639.1,2144630,48.56,0.96,48.75190476190477,48.44695641506371,0.0,0.0,-0.10000000000000041,0.6271428571428572,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02,48.13,48.34,46.97,47.26,125843439.7,2643910,40.0,1.57,48.471428571428575,48.20956513205097,0.0,0.0,-0.10000000000000041,0.6271428571428572,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05,46.5,46.65,45.99,46.32,43454463.5,938690,34.91,1.27,48.2604761904762,47.83165210564078,0.0,1.0,-0.10000000000000041,-0.8433333333333337,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,46.4,46.75,46.01,46.58,92754178.4,2002600,37.39,0.74,48.09238095238096,47.58132168451262,0.0,0.0,-0.10000000000000041,-0.8433333333333337,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,47.04,48.53,47.04,48.15,71948248.7,1498860,50.25,1.95,47.97,47.6950573476101,0.0,0.0,-0.10000000000000041,-0.8433333333333337,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,48.35,48.89,47.62,48.51,98173888.7,2032600,52.76,1.27,47.90380952380953,47.858045878088085,1.0,0.0,-0.1299999999999995,-0.8433333333333337,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,48.24,48.26,47.22,47.53,128281686.7,2695020,45.71,1.29,47.76904761904762,47.79243670247047,0.0,0.0,-0.1299999999999995,-0.8433333333333337,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-12,47.5,47.5,46.68,46.83,128933170.0,2747550,41.28,0.85,47.669999999999995,47.59994936197638,0.0,0.0,-0.1299999999999995,-0.8433333333333337,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-13,46.88,47.64,46.64,46.64,225368111.6,4768930,40.09,1.0,47.569047619047616,47.40795948958111,1.0,0.0,-0.4166666666666667,-0.8433333333333337,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-14,46.2,46.99,46.11,46.48,112073843.2,2405740,39.03,0.88,47.494285714285716,47.22236759166489,0.0,1.0,-0.4166666666666667,0.017142857142856776,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,46.54,47.53,46.49,47.0,116528214.2,2474940,44.42,1.05,47.429047619047616,47.17789407333191,0.0,0.0,-0.4166666666666667,0.017142857142856776,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-16,47.24,47.95,46.8,47.6,82209595.6,1726960,50.14,1.15,47.469523809523814,47.26231525866554,1.0,0.0,0.1033333333333341,0.017142857142856776,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-19,47.36,47.46,46.2,46.31,48651668.4,1042880,40.15,1.4,47.50428571428572,47.071852206932434,0.0,1.0,0.1033333333333341,0.030000000000001137,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-20,47.14,47.36,46.3,46.52,67904985.7,1449030,42.25,1.06,47.54333333333334,46.96148176554595,0.0,0.0,0.1033333333333341,0.030000000000001137,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-21,47.0,47.99,46.7,47.81,90322840.7,1908980,53.56,1.47,47.56571428571428,47.131185412436764,0.0,0.0,0.1033333333333341,0.030000000000001137,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-22,48.37,48.99,47.9,48.12,147469644.0,3060540,55.89,1.18,47.62428571428571,47.32894832994941,1.0,0.0,0.2599999999999998,0.030000000000001137,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-23,47.75,48.13,47.16,47.3,166387693.9,3506200,48.62,0.97,47.58142857142857,47.32315866395953,0.0,0.0,0.2599999999999998,0.030000000000001137,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-26,46.63,47.33,46.63,47.19,51637511.1,1098630,47.68,0.7,47.51190476190475,47.29652693116763,0.0,0.0,0.2599999999999998,0.030000000000001137,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-27,46.89,47.56,46.07,47.34,107014022.3,2279360,49.18,1.49,47.416666666666664,47.305221544934106,1.0,1.0,-0.47666666666666657,-0.021666666666667094,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-28,46.58,46.89,46.23,46.33,70491177.4,1515870,40.4,1.11,47.30714285714285,47.11017723594728,0.0,0.0,-0.47666666666666657,-0.021666666666667094,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-29,46.33,46.61,45.65,46.38,87991603.3,1905000,40.99,0.96,47.17809523809523,46.96414178875783,0.0,0.0,-0.47666666666666657,-0.021666666666667094,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-30,45.6,45.85,45.22,45.61,228144416.5,5010270,35.02,1.16,47.03857142857142,46.69331343100627,0.0,1.0,-0.47666666666666657,-0.2833333333333338,0.0,0.0,0.0,0.0,1.0,0.0
2015-02-02,46.09,46.43,45.46,46.27,139134180.2,3017620,43.02,0.97,46.99142857142857,46.60865074480502,0.0,0.0,-0.47666666666666657,-0.2833333333333338,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03,47.06,47.65,46.91,47.64,73831760.5,1557990,55.75,1.38,47.05428571428571,46.814920595844015,0.0,0.0,-0.47666666666666657,-0.2833333333333338,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-04,47.52,48.37,46.88,47.77,82373379.6,1724220,56.78,1.49,47.110952380952384,47.00593647667522,0.0,1.0,-0.47666666666666657,0.5533333333333346,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-05,47.52,48.42,47.52,47.88,94997694.4,1979180,57.72,0.9,47.09809523809523,47.180749181340175,1.0,0.0,0.12285714285714278,0.5533333333333346,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-06,47.6,47.6,46.8,47.3,113151423.0,2397940,51.14,1.08,47.040476190476184,47.20459934507214,0.0,1.0,0.12285714285714278,-0.0400000000000027,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-09,47.1,48.14,47.03,47.92,49584402.3,1039100,57.03,1.11,47.05904761904761,47.34767947605771,0.0,0.0,0.12285714285714278,-0.0400000000000027,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-10,47.7,48.42,47.16,47.16,104149873.7,2185580,48.9,1.26,47.0747619047619,47.31014358084617,1.0,0.0,0.0,-0.0400000000000027,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-11,47.28,47.47,46.54,46.95,139454647.8,2976610,46.82,0.93,47.08952380952381,47.23811486467694,0.0,1.0,0.0,-0.086666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-12,47.55,48.39,47.55,48.13,188415604.7,3910510,58.07,1.44,47.16809523809523,47.41649189174156,0.0,0.0,0.0,-0.086666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-13,48.85,49.39,48.49,49.39,88534784.1,1803100,66.57,1.26,47.281904761904755,47.81119351339325,0.0,0.0,0.0,-0.086666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-18,49.93,50.52,49.53,49.91,69190678.9,1381690,69.44,1.13,47.391904761904755,48.2309548107146,1.0,0.0,0.5250000000000004,-0.086666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-19,49.91,50.22,49.4,49.8,42558377.4,854940,68.05,0.82,47.55809523809523,48.544763848571684,0.0,0.0,0.5250000000000004,-0.086666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-20,49.9,50.1,49.28,49.84,63443441.6,1275650,68.31,0.82,47.71619047619047,48.80381107885735,0.0,1.0,0.5250000000000004,0.5480000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-23,49.42,50.3,49.42,49.8,91303746.6,1832840,67.69,0.88,47.81095238095237,49.00304886308589,0.0,0.0,0.5250000000000004,0.5480000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-24,50.0,50.69,49.57,50.41,73740170.0,1469120,72.04,1.12,47.91999999999999,49.284439090468716,1.0,0.0,0.04249999999999865,0.5480000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-25,49.59,50.4,49.57,50.36,94921271.3,1898960,71.16,0.84,48.06571428571428,49.49955127237498,0.0,0.0,0.04249999999999865,0.5480000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-26,50.41,50.81,49.75,50.31,89554894.4,1787870,70.19,1.06,48.214285714285715,49.66164101789998,0.0,0.0,0.04249999999999865,0.5480000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-27,50.07,51.07,49.88,50.01,159883484.3,3167860,64.28,1.19,48.341428571428565,49.73131281431999,1.0,0.0,0.1266666666666675,0.5480000000000004,0.0,0.0,0.0,0.0,0.0,1.0
2015-03-02,49.99,50.1,49.34,49.59,77913880.7,1569070,56.76,0.76,48.49666666666666,49.703050251456,0.0,1.0,0.1266666666666675,0.010000000000000378,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-03,49.75,50.04,49.55,49.83,163215788.5,3278830,59.79,0.49,48.660952380952374,49.7284402011648,0.0,0.0,0.1266666666666675,0.010000000000000378,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-04,49.36,49.47,48.98,49.07,84354096.7,1714630,47.86,0.85,48.825714285714284,49.59675216093184,0.0,0.0,0.1266666666666675,0.010000000000000378,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-05,49.3,49.37,48.7,48.95,101313725.1,2070400,46.22,0.67,48.95333333333333,49.46740172874548,0.0,0.0,0.1266666666666675,0.010000000000000378,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-06,48.91,48.96,48.4,48.55,116423746.0,2396670,40.96,0.56,48.99666666666667,49.28392138299639,0.0,0.0,0.1266666666666675,0.010000000000000378,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-09,48.14,48.31,47.57,47.75,112456979.5,2349540,32.62,0.98,48.99571428571428,48.97713710639711,0.0,0.0,0.1266666666666675,0.010000000000000378,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-10,47.25,47.85,46.95,46.95,105242201.0,2223460,26.53,0.9,48.95142857142857,48.57170968511769,0.0,1.0,0.1266666666666675,-0.39833333333333343,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-11,47.11,47.6,46.97,47.52,126986979.9,2682350,36.09,0.65,48.961904761904776,48.36136774809415,0.0,0.0,0.1266666666666675,-0.39833333333333343,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-12,48.17,48.25,47.28,47.45,117283228.2,2462020,35.45,0.97,48.93952380952381,48.179094198475326,1.0,0.0,-0.31333333333333335,-0.39833333333333343,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-13,47.08,47.36,46.38,47.21,132101979.9,2819790,33.19,1.07,48.94190476190477,47.985275358780264,0.0,1.0,-0.31333333333333335,-0.19000000000000009,0.0,0.0,0.0,0.0,1.0,0.0
2015-03-16,47.5,47.87,47.01,47.38,150063180.1,3166900,36.42,0.86,48.96238095238097,47.86422028702421,0.0,0.0,-0.31333333333333335,-0.19000000000000009,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-17,47.38,49.03,47.38,48.92,146964295.2,3044240,57.4,1.65,49.000000000000014,48.075376229619366,0.0,0.0,-0.31333333333333335,-0.19000000000000009,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-18,48.71,50.36,48.37,50.1,183545452.3,3700050,66.84,1.99,49.03380952380952,48.4803009836955,1.0,0.0,0.5274999999999999,-0.19000000000000009,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-19,50.1,50.1,49.32,49.55,247666815.9,4993580,59.88,0.78,49.01666666666667,48.6942407869564,0.0,0.0,0.5274999999999999,-0.19000000000000009,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-20,50.0,50.78,49.86,50.32,198833522.1,3946050,65.53,1.23,49.041428571428575,49.019392629565125,1.0,0.0,0.21000000000000085,-0.19000000000000009,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-23,50.57,50.69,50.04,50.43,120846279.1,2397540,66.29,0.65,49.06952380952381,49.3015141036521,0.0,0.0,0.21000000000000085,-0.19000000000000009,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-24,50.39,50.75,49.55,50.04,87966122.2,1757140,60.92,1.2,49.08095238095238,49.44921128292169,0.0,1.0,0.21000000000000085,0.45285714285714207,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-25,50.29,50.86,50.05,50.29,177083841.9,3517700,63.08,0.82,49.07523809523809,49.61736902633735,1.0,0.0,0.0266666666666661,0.45285714285714207,0.0,0.0,0.0,0.0,0.0,1.0
2015-03-26,49.92,50.08,49.07,49.11,283644341.4,5746510,48.77,1.22,49.01571428571428,49.51589522106988,0.0,0.0,0.0266666666666661,0.45285714285714207,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-27,49.05,49.17,48.55,48.66,176355623.2,3614660,44.44,0.62,48.93714285714285,49.34471617685591,0.0,0.0,0.0266666666666661,0.45285714285714207,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-30,48.68,49.84,48.42,49.82,113897576.5,2297080,55.81,1.42,48.928095238095224,49.43977294148473,0.0,1.0,0.0266666666666661,-0.28249999999999886,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-31,49.57,50.07,49.16,49.5,93084571.8,1874900,52.48,0.91,48.92380952380952,49.45181835318779,0.0,0.0,0.0266666666666661,-0.28249999999999886,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,50.2,51.14,50.08,50.8,109591803.1,2158010,62.66,1.64,48.96999999999999,49.72145468255023,0.0,0.0,0.0266666666666661,-0.28249999999999886,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-02,50.81,51.87,50.81,51.5,173179506.0,3355810,66.96,1.07,49.08571428571428,50.077163746040185,0.0,0.0,0.0266666666666661,-0.28249999999999886,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-06,51.77,52.6,51.77,52.1,197088262.7,3771490,70.25,1.1,49.23571428571428,50.481730996832155,1.0,0.0,0.24857142857142886,-0.28249999999999886,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-07,52.1,52.51,51.9,52.2,176953195.7,3391060,70.8,0.61,49.409523809523805,50.82538479746573,0.0,0.0,0.24857142857142886,-0.28249999999999886,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-08,52.81,52.99,52.03,52.22,223195666.5,4250820,70.92,0.96,49.62238095238095,51.10430783797259,1.0,0.0,0.19500000000000028,-0.28249999999999886,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-09,52.26,52.51,51.78,52.27,120251385.3,2305430,71.25,0.73,49.87571428571429,51.337446270378074,0.0,1.0,0.19500000000000028,0.4799999999999999,0.0,0.0,0.0,0.0,0.0,1.0
2015-04-10,52.23,52.84,52.02,52.65,67364198.2,1281940,73.81,0.82,50.12,51.59995701630246,0.0,0.0,0.19500000000000028,0.4799999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-13,52.53,53.28,52.45,52.61,150776556.2,2852590,73.04,0.83,50.36571428571429,51.80196561304197,1.0,0.0,0.09666666666666639,0.4799999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-14,53.06,53.17,52.24,52.53,82123961.9,1564390,71.37,0.93,50.61904761904763,51.94757249043358,0.0,1.0,0.09666666666666639,0.15333333333333363,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-15,52.73,53.39,52.68,53.25,108885602.6,2052130,76.77,0.86,50.89857142857142,52.208057992346866,1.0,0.0,0.054999999999999716,0.15333333333333363,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-16,53.21,53.25,52.76,53.03,69216173.8,1305710,72.09,0.49,51.09428571428572,52.372446393877496,0.0,0.0,0.054999999999999716,0.15333333333333363,2.8888888888889106,0.0,0.0,0.0,0.0,0.0
2015-04-17,52.5,52.91,52.33,52.45,56994018.0,1084630,61.07,0.7,51.20619047619047,52.387957115102004,0.0,0.0,0.054999999999999716,0.15333333333333363,0.0,0.0,0.0,0.0,0.0,1.0
2015-04-20,52.46,52.86,52.02,52.24,187159754.4,3580070,57.49,0.84,51.33428571428571,52.358365692081605,0.0,1.0,0.054999999999999716,-0.054999999999999716,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-22,52.4,53.32,52.4,53.03,101589007.8,1918030,65.94,1.08,51.46333333333333,52.492692553665286,0.0,0.0,0.054999999999999716,-0.054999999999999716,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-23,52.76,54.25,52.47,54.04,108688178.4,2019250,73.51,1.78,51.635238095238094,52.80215404293223,0.0,0.0,0.054999999999999716,-0.054999999999999716,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-24,54.54,55.38,54.5,54.98,78748603.5,1431620,78.52,1.34,51.87047619047619,53.237723234345786,1.0,0.0,0.331666666666667,-0.054999999999999716,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-27,54.8,55.35,53.84,53.96,95358002.8,1755070,63.81,1.51,52.04523809523808,53.38217858747663,0.0,0.0,0.331666666666667,-0.054999999999999716,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-28,54.24,54.3,53.45,54.2,89019067.1,1650340,65.52,0.85,52.287619047619046,53.54574286998131,0.0,0.0,0.331666666666667,-0.054999999999999716,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-29,53.9,53.91,53.43,53.68,309360194.7,5761910,58.75,0.77,52.526666666666664,53.572594295985056,0.0,0.0,0.331666666666667,-0.054999999999999716,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-30,53.41,54.62,53.33,54.62,124848130.2,2310910,65.91,1.29,52.75523809523809,53.78207543678805,0.0,1.0,0.331666666666667,0.18714285714285644,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-04,55.2,55.87,55.2,55.83,87291293.0,1568530,72.76,1.25,53.05666666666666,54.191660349430435,0.0,0.0,0.331666666666667,0.18714285714285644,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-05,55.54,56.54,55.45,56.42,62698524.2,1115130,75.46,1.09,53.32428571428572,54.63732827954435,0.0,0.0,0.331666666666667,0.18714285714285644,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-06,56.45,56.9,55.22,55.43,119767432.4,2151410,63.55,1.68,53.51142857142858,54.79586262363548,1.0,0.0,0.21714285714285658,0.18714285714285644,0.0,0.0,2.9687500000000298,0.0,0.0,0.0
2015-05-07,55.4,55.7,54.91,55.32,57926640.4,1048970,62.32,0.79,53.664761904761896,54.900690098908385,0.0,1.0,0.21714285714285658,0.3949999999999996,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-08,56.2,56.2,55.0,55.5,83377156.4,1502310,63.62,1.2,53.82190476190476,55.02055207912671,1.0,0.0,-0.34999999999999787,0.3949999999999996,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-11,56.0,56.0,55.39,55.52,92320516.4,1659530,63.78,0.61,53.97904761904762,55.12044166330137,0.0,0.0,-0.34999999999999787,0.3949999999999996,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-12,55.32,55.8,55.15,55.18,21691925.4,391780,58.95,0.65,54.11761904761905,55.1323533306411,0.0,0.0,-0.34999999999999787,0.3949999999999996,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-13,55.1,55.27,54.59,54.77,86224403.5,1573900,53.46,0.68,54.21857142857144,55.059882664512884,0.0,0.0,-0.34999999999999787,0.3949999999999996,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-14,54.96,55.35,54.49,55.07,66446368.2,1209130,56.78,0.86,54.33571428571428,55.061906131610314,0.0,1.0,-0.34999999999999787,-0.08399999999999892,0.0,3.0,0.0,0.0,0.0,0.0
2015-05-15,55.05,55.69,54.84,55.59,103155547.7,1863590,62.04,0.85,54.481428571428566,55.16752490528825,0.0,0.0,-0.34999999999999787,-0.08399999999999892,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-18,56.09,56.09,54.3,54.49,116212132.6,2125800,48.09,1.79,54.540476190476184,55.03201992423061,1.0,0.0,-0.01833333333333324,-0.08399999999999892,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-19,54.76,54.99,53.44,53.93,61788020.9,1146190,42.61,1.55,54.583333333333336,54.811615939384495,0.0,0.0,-0.01833333333333324,-0.08399999999999892,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-20,53.68,54.11,53.26,53.34,104789838.7,1956820,37.53,0.85,54.62571428571428,54.5172927515076,0.0,0.0,-0.01833333333333324,-0.08399999999999892,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-21,53.07,53.77,52.97,53.55,75845577.1,1424040,40.38,0.8,54.68809523809523,54.32383420120608,0.0,0.0,-0.01833333333333324,-0.08399999999999892,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-22,53.7,53.71,52.45,52.93,182129324.4,3450790,35.07,1.26,54.68333333333333,54.045067360964865,0.0,0.0,-0.01833333333333324,-0.08399999999999892,0.0,0.0,0.0,0.0,0.0,0.0
